dataset,input_index,cycle,from_state,to_state,local_state_id,state_start_cycle,reason,state_reuse_action,reuse_distance,nearest_local_state_id,model,training_setting
Exp2,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,505,2535.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.319036020321026,2.0,TCN,Exp1_pretrain_to_Exp2
Exp2,521,2615.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,543,2725.5,STABLE,TRANSITION,2,2705.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,558,2800.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2705.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,564,2830.5,TEMPORARY_DISTURBANCE,STABLE,2,2705.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,602,3020.5,STABLE,TRANSITION,2,3000.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,685,3435.5,TRANSITION,NEW_STABLE,3,3000.5,persistent_new_distribution_created,created,3.03277181619771,1.0,TCN,Exp1_pretrain_to_Exp2
Exp2,701,3515.5,NEW_STABLE,STABLE,3,3000.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,724,3630.5,STABLE,TRANSITION,3,3610.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,743,3725.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3610.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,749,3755.5,TEMPORARY_DISTURBANCE,STABLE,3,3610.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,926,4640.5,TRANSITION,NEW_STABLE,3,3900.5,persistent_new_distribution_reused,reused,1.1272846048413647,3.0,TCN,Exp1_pretrain_to_Exp2
Exp2,942,4720.5,NEW_STABLE,STABLE,3,3900.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1022,5120.5,STABLE,TRANSITION,3,5100.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1106,5540.5,TRANSITION,NEW_STABLE,4,5100.5,persistent_new_distribution_created,created,2.8219154455383646,3.0,TCN,Exp1_pretrain_to_Exp2
Exp2,1122,5620.5,NEW_STABLE,STABLE,4,5100.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1142,5720.5,STABLE,TRANSITION,4,5700.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1180,5910.5,TRANSITION,TEMPORARY_DISTURBANCE,4,5700.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1186,5940.5,TEMPORARY_DISTURBANCE,STABLE,4,5700.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1263,6325.5,STABLE,TRANSITION,4,6305.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1350,6760.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,2.7151405280293393,2.0,TCN,Exp1_pretrain_to_Exp2
Exp2,1366,6840.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1381,6915.5,STABLE,TRANSITION,5,6895.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1531,7665.5,TRANSITION,NEW_STABLE,6,6895.5,persistent_new_distribution_created,created,2.207813313399354,1.0,TCN,Exp1_pretrain_to_Exp2
Exp2,1547,7745.5,NEW_STABLE,STABLE,6,6895.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2253,11275.5,TRANSITION,NEW_STABLE,4,9550.5,persistent_new_distribution_reused,reused,0.5154161518564756,4.0,TCN,Exp1_pretrain_to_Exp2
Exp2,2269,11355.5,NEW_STABLE,STABLE,4,9550.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2282,11420.5,STABLE,TRANSITION,4,11400.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2316,11590.5,TRANSITION,TEMPORARY_DISTURBANCE,4,11400.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2322,11620.5,TEMPORARY_DISTURBANCE,STABLE,4,11400.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2342,11720.5,STABLE,TRANSITION,4,11700.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2367,11845.5,TRANSITION,NEW_STABLE,3,11700.5,persistent_new_distribution_reused,reused,1.3640815899366732,3.0,TCN,Exp1_pretrain_to_Exp2
Exp2,2383,11925.5,NEW_STABLE,STABLE,3,11700.5,new_state_confirmed,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2523,12625.5,STABLE,TRANSITION,3,12605.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,3,12605.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,3,12605.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2643,13225.5,STABLE,TRANSITION,3,13205.5,persistent_change_evidence,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,3,13205.5,short_change_returned_to_anchor,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,3,13205.5,temporary_disturbance_recovered,,,,TCN,Exp1_pretrain_to_Exp2
Exp2,68,350.5,STABLE,TRANSITION,1,330.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,77,395.5,TRANSITION,TEMPORARY_DISTURBANCE,1,330.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,83,425.5,TEMPORARY_DISTURBANCE,STABLE,1,330.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,123,625.5,STABLE,TRANSITION,1,605.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,166,840.5,TRANSITION,NEW_STABLE,2,605.5,persistent_new_distribution_created,created,9.95199353673292,1.0,GRU,Exp1_pretrain_to_Exp2
Exp2,182,920.5,NEW_STABLE,STABLE,2,605.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,187,945.5,STABLE,TRANSITION,2,925.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,204,1030.5,TRANSITION,TEMPORARY_DISTURBANCE,2,925.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,210,1060.5,TEMPORARY_DISTURBANCE,STABLE,2,925.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,242,1220.5,STABLE,TRANSITION,2,1200.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,258,1300.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1200.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,264,1330.5,TEMPORARY_DISTURBANCE,STABLE,2,1200.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,302,1520.5,STABLE,TRANSITION,2,1500.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,322,1620.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1500.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,328,1650.5,TEMPORARY_DISTURBANCE,STABLE,2,1500.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,362,1820.5,STABLE,TRANSITION,2,1800.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,378,1900.5,TRANSITION,TEMPORARY_DISTURBANCE,2,1800.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,384,1930.5,TEMPORARY_DISTURBANCE,STABLE,2,1800.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,423,2125.5,STABLE,TRANSITION,2,2105.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,505,2535.5,TRANSITION,NEW_STABLE,2,2105.5,persistent_new_distribution_reused,reused,1.319036020321026,2.0,GRU,Exp1_pretrain_to_Exp2
Exp2,521,2615.5,NEW_STABLE,STABLE,2,2105.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,543,2725.5,STABLE,TRANSITION,2,2705.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,558,2800.5,TRANSITION,TEMPORARY_DISTURBANCE,2,2705.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,564,2830.5,TEMPORARY_DISTURBANCE,STABLE,2,2705.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,602,3020.5,STABLE,TRANSITION,2,3000.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,685,3435.5,TRANSITION,NEW_STABLE,3,3000.5,persistent_new_distribution_created,created,3.03277181619771,1.0,GRU,Exp1_pretrain_to_Exp2
Exp2,701,3515.5,NEW_STABLE,STABLE,3,3000.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,724,3630.5,STABLE,TRANSITION,3,3610.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,743,3725.5,TRANSITION,TEMPORARY_DISTURBANCE,3,3610.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,749,3755.5,TEMPORARY_DISTURBANCE,STABLE,3,3610.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,782,3920.5,STABLE,TRANSITION,3,3900.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,926,4640.5,TRANSITION,NEW_STABLE,3,3900.5,persistent_new_distribution_reused,reused,1.1272846048413647,3.0,GRU,Exp1_pretrain_to_Exp2
Exp2,942,4720.5,NEW_STABLE,STABLE,3,3900.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1022,5120.5,STABLE,TRANSITION,3,5100.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1107,5545.5,TRANSITION,NEW_STABLE,4,5100.5,persistent_new_distribution_created,created,2.8343818114401347,3.0,GRU,Exp1_pretrain_to_Exp2
Exp2,1123,5625.5,NEW_STABLE,STABLE,4,5100.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1142,5720.5,STABLE,TRANSITION,4,5700.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1230,6160.5,TRANSITION,NEW_STABLE,3,5700.5,persistent_new_distribution_reused,reused,1.164628219503972,3.0,GRU,Exp1_pretrain_to_Exp2
Exp2,1246,6240.5,NEW_STABLE,STABLE,3,5700.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1263,6325.5,STABLE,TRANSITION,3,6305.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1344,6730.5,TRANSITION,NEW_STABLE,5,6305.5,persistent_new_distribution_created,created,2.4595718526601194,3.0,GRU,Exp1_pretrain_to_Exp2
Exp2,1360,6810.5,NEW_STABLE,STABLE,5,6305.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1381,6915.5,STABLE,TRANSITION,5,6895.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1531,7665.5,TRANSITION,NEW_STABLE,6,6895.5,persistent_new_distribution_created,created,2.207813313399354,1.0,GRU,Exp1_pretrain_to_Exp2
Exp2,1547,7745.5,NEW_STABLE,STABLE,6,6895.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1562,7820.5,STABLE,TRANSITION,6,7800.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1583,7925.5,TRANSITION,TEMPORARY_DISTURBANCE,6,7800.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1589,7955.5,TEMPORARY_DISTURBANCE,STABLE,6,7800.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1613,8075.5,STABLE,TRANSITION,6,8055.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1638,8200.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8055.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1644,8230.5,TEMPORARY_DISTURBANCE,STABLE,6,8055.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1682,8420.5,STABLE,TRANSITION,6,8400.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1717,8595.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8400.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1723,8625.5,TEMPORARY_DISTURBANCE,STABLE,6,8400.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1744,8730.5,STABLE,TRANSITION,6,8710.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1757,8795.5,TRANSITION,TEMPORARY_DISTURBANCE,6,8710.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1763,8825.5,TEMPORARY_DISTURBANCE,STABLE,6,8710.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1863,9325.5,STABLE,TRANSITION,6,9305.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1886,9440.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9305.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1892,9470.5,TEMPORARY_DISTURBANCE,STABLE,6,9305.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1912,9570.5,STABLE,TRANSITION,6,9550.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1937,9695.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9550.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1943,9725.5,TEMPORARY_DISTURBANCE,STABLE,6,9550.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,1972,9870.5,STABLE,TRANSITION,6,9850.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2012,10070.5,TRANSITION,TEMPORARY_DISTURBANCE,6,9850.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2018,10100.5,TEMPORARY_DISTURBANCE,STABLE,6,9850.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2042,10220.5,STABLE,TRANSITION,6,10200.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2061,10315.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10200.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2067,10345.5,TEMPORARY_DISTURBANCE,STABLE,6,10200.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2102,10520.5,STABLE,TRANSITION,6,10500.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2125,10635.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10500.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2131,10665.5,TEMPORARY_DISTURBANCE,STABLE,6,10500.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2162,10820.5,STABLE,TRANSITION,6,10800.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2176,10890.5,TRANSITION,TEMPORARY_DISTURBANCE,6,10800.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2182,10920.5,TEMPORARY_DISTURBANCE,STABLE,6,10800.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2223,11125.5,STABLE,TRANSITION,6,11105.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2395,11985.5,TRANSITION,NEW_STABLE,7,11105.5,persistent_new_distribution_created,created,5.934303043718796,3.0,GRU,Exp1_pretrain_to_Exp2
Exp2,2411,12065.5,NEW_STABLE,STABLE,7,11105.5,new_state_confirmed,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2523,12625.5,STABLE,TRANSITION,7,12605.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2562,12820.5,TRANSITION,TEMPORARY_DISTURBANCE,7,12605.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2568,12850.5,TEMPORARY_DISTURBANCE,STABLE,7,12605.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2643,13225.5,STABLE,TRANSITION,7,13205.5,persistent_change_evidence,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2657,13295.5,TRANSITION,TEMPORARY_DISTURBANCE,7,13205.5,short_change_returned_to_anchor,,,,GRU,Exp1_pretrain_to_Exp2
Exp2,2663,13325.5,TEMPORARY_DISTURBANCE,STABLE,7,13205.5,temporary_disturbance_recovered,,,,GRU,Exp1_pretrain_to_Exp2
