window_index,center_cycle,adapter_updated,adapter_update_reason,adapter_rollback,rollback_reason,adapter_learning_rate,beta_norm,beta_change_norm,direction_id
279,1405.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
280,1410.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
281,1415.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
282,1420.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
283,1425.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
284,1430.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
285,1435.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
286,1440.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
287,1445.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
288,1450.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
289,1455.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
290,1460.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
291,1465.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
292,1470.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
293,1475.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
294,1480.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
295,1485.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
296,1490.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
297,1495.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
298,1500.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
299,1505.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
300,1510.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
301,1515.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
302,1520.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
303,1525.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
304,1530.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
305,1535.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
306,1540.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
307,1545.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
308,1550.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
309,1555.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
310,1560.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
311,1565.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
312,1570.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
313,1575.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
314,1580.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
315,1585.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
316,1590.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
317,1595.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
318,1600.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
319,1605.5,0,RESTART_GUARD,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
320,1610.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
321,1615.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
322,1620.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
323,1625.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
324,1630.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
325,1635.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
326,1640.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
327,1645.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
328,1650.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
329,1655.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
330,1660.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
331,1665.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
332,1670.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
333,1675.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
334,1680.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
335,1685.5,0,HIGH_OOS,0,,0.002,0.0556514672370438,0.0,Exp1_to_Exp2
336,1690.5,1,UPDATED,0,,0.002,0.0557796189182806,0.0033777555184303,Exp1_to_Exp2
337,1695.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
338,1700.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
339,1705.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
340,1710.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
341,1715.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
342,1720.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
343,1725.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
344,1730.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
345,1735.5,0,HIGH_OOS,0,,0.002,0.0557796189182806,0.0,Exp1_to_Exp2
346,1740.5,1,UPDATED,0,,0.002,0.0561445665899927,0.0035406115108132,Exp1_to_Exp2
347,1745.5,1,UPDATED,0,,0.002,0.056705874365524,0.003490257187531,Exp1_to_Exp2
348,1750.5,0,HIGH_OOS,0,,0.002,0.056705874365524,0.0,Exp1_to_Exp2
349,1755.5,1,UPDATED,0,,0.002,0.0574316548563508,0.0034383771007102,Exp1_to_Exp2
350,1760.5,1,UPDATED,0,,0.002,0.0583270806130982,0.0034087494718415,Exp1_to_Exp2
351,1765.5,1,UPDATED,0,,0.002,0.0594578224219815,0.0034329868415146,Exp1_to_Exp2
352,1770.5,1,UPDATED,0,,0.002,0.060814664600394,0.0034689946240715,Exp1_to_Exp2
353,1775.5,1,UPDATED,0,,0.002,0.062352207145808,0.0034971059146733,Exp1_to_Exp2
354,1780.5,0,HIGH_OOS,0,,0.002,0.062352207145808,0.0,Exp1_to_Exp2
355,1785.5,1,UPDATED,0,,0.002,0.0640664130366923,0.0035353665217529,Exp1_to_Exp2
356,1790.5,1,UPDATED,0,,0.002,0.0659023284426324,0.0035528076500885,Exp1_to_Exp2
357,1795.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
358,1800.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
359,1805.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
360,1810.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
361,1815.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
362,1820.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
363,1825.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
364,1830.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
365,1835.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
366,1840.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
367,1845.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
368,1850.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
369,1855.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
370,1860.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
371,1865.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
372,1870.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
373,1875.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
374,1880.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
375,1885.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
376,1890.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
377,1895.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
378,1900.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
379,1905.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
380,1910.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
381,1915.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
382,1920.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
383,1925.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
384,1930.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
385,1935.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
386,1940.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
387,1945.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
388,1950.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
389,1955.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
390,1960.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
391,1965.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
392,1970.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
393,1975.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
394,1980.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
395,1985.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
396,1990.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
397,1995.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
398,2000.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
399,2005.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
400,2010.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
401,2015.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
402,2020.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
403,2025.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
404,2030.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
405,2035.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
406,2040.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
407,2045.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
408,2050.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
409,2055.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
410,2060.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
411,2065.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
412,2070.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
413,2075.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
414,2080.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
415,2085.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
416,2090.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
417,2095.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
418,2100.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
419,2105.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
420,2110.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
421,2115.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
422,2120.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
423,2125.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
424,2130.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
425,2135.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
426,2140.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
427,2145.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
428,2150.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
429,2155.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
430,2160.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
431,2165.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
432,2170.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
433,2175.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
434,2180.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
435,2185.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
436,2190.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
437,2195.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
438,2200.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
439,2205.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
440,2210.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
441,2215.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
442,2220.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
443,2225.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
444,2230.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
445,2235.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
446,2240.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
447,2245.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
448,2250.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
449,2255.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
450,2260.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
451,2265.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
452,2270.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
453,2275.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
454,2280.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
455,2285.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
456,2290.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
457,2295.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
458,2300.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
459,2305.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
460,2310.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
461,2315.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
462,2320.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
463,2325.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
464,2330.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
465,2335.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
466,2340.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
467,2345.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
468,2350.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
469,2355.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
470,2360.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
471,2365.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
472,2370.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
473,2375.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
474,2380.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
475,2385.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
476,2390.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
477,2395.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
478,2400.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
479,2405.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
480,2410.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
481,2415.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
482,2420.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
483,2425.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
484,2430.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
485,2435.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
486,2440.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
487,2445.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
488,2450.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
489,2455.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
490,2460.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
491,2465.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
492,2470.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
493,2475.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
494,2480.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
495,2485.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
496,2490.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
497,2495.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
498,2500.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
499,2505.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
500,2510.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
501,2515.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
502,2520.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
503,2525.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
504,2530.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
505,2535.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
506,2540.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
507,2545.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
508,2550.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
509,2555.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
510,2560.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
511,2565.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
512,2570.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
513,2575.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
514,2580.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
515,2585.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
516,2590.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
517,2595.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
518,2600.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
519,2605.5,0,RESTART_GUARD,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
520,2610.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
521,2615.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
522,2620.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
523,2625.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
524,2630.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
525,2635.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
526,2640.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
527,2645.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
528,2650.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
529,2655.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
530,2660.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
531,2665.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
532,2670.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
533,2675.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
534,2680.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
535,2685.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
536,2690.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
537,2695.5,0,HIGH_OOS,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
538,2700.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
539,2705.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
540,2710.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
541,2715.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
542,2720.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
543,2725.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
544,2730.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
545,2735.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
546,2740.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
547,2745.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
548,2750.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
549,2755.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
550,2760.5,0,HIGH_TES,0,,0.002,0.0659023284426324,0.0,Exp1_to_Exp2
551,2765.5,1,UPDATED,0,,0.002,0.0714502280900238,0.0088004907094406,Exp1_to_Exp2
552,2770.5,1,UPDATED,0,,0.002,0.0775995400164713,0.0087866899872352,Exp1_to_Exp2
553,2775.5,1,UPDATED,0,,0.002,0.0842209190199679,0.0087764775641114,Exp1_to_Exp2
554,2780.5,1,UPDATED,0,,0.002,0.0912111086508158,0.0087671162144499,Exp1_to_Exp2
