row_type,dataset,feature_configuration,block_id,block_start_cycle,block_end_cycle,block_windows,pair_count,coefficients_json,coef__rx_mean,coef__rx_absmean,coef__rx_q05,coef__ry_mean,coef__ry_absmean,coef__ry_q05,coef__ry_p2p,coef__rs_mean,coef__rs_rms,left_block,right_block,comparison,coefficient_cosine,adjacent_cosine_median,adjacent_negative_fraction,distant_cosine_median,stable_major_coefficient_reversal,RANK_DIRECTION_INSTABILITY,passed
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,8.0,12.0,distant,-0.7981472195547931,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,8.0,13.0,distant,-0.5671933975413437,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,8.0,14.0,distant,-0.23850001243581598,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,8.0,15.0,distant,-0.0802011450016251,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,8.0,16.0,distant,0.45104561152481937,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,10.0,adjacent,0.8429787235331643,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,11.0,distant,0.2917452776538638,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,12.0,distant,-0.7826797831129727,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,13.0,distant,-0.5223466184620402,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,14.0,distant,-0.1805714249361618,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,15.0,distant,-0.1096934697362984,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,9.0,16.0,distant,0.6883727286810323,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,11.0,adjacent,0.7088103431791002,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,12.0,distant,-0.5470981311850115,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,13.0,distant,-0.28206381733927405,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,14.0,distant,0.04356002972525248,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,15.0,distant,0.04531487811328341,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,10.0,16.0,distant,0.7595843609314762,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,11.0,12.0,adjacent,0.10984606088152754,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,11.0,13.0,distant,0.09792364587938303,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,11.0,14.0,distant,0.3581293033079527,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,11.0,15.0,distant,-0.09760311680154686,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,11.0,16.0,distant,0.32222608105313205,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,12.0,13.0,adjacent,0.7761824768829073,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,12.0,14.0,distant,0.5575390099098367,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,12.0,15.0,distant,-0.06157247830851193,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,12.0,16.0,distant,-0.846263070156464,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,13.0,14.0,adjacent,0.864843573182446,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,13.0,15.0,distant,0.4960075180959626,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,13.0,16.0,distant,-0.6072236225965875,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,14.0,15.0,adjacent,0.47611520212720554,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,14.0,16.0,distant,-0.3786399725421552,,,,,,
cosine,Exp2,F_no_rs,,,,,,,,,,,,,,,,15.0,16.0,adjacent,0.21768967598942415,,,,,,
summary,Exp2,F_no_rs,,,,,,,,,,,,,,,,,,,,0.544959664268908,0.1875,-0.08129111663079047,1.0,PASS,1.0
block,Exp2,F_reduced_independent,0.0,10.5,2820.5,563.0,562.0,"[0.11033704246144344, -0.9144006138220296, 0.662086526491844, 0.68104168358711, -0.22777371484725548, 0.6689121439837278]",0.11033704246144344,,-0.9144006138220296,0.662086526491844,,0.68104168358711,-0.22777371484725548,,0.6689121439837278,,,,,,,,,,
block,Exp2,F_reduced_independent,1.0,715.5,3525.5,563.0,562.0,"[0.6171002425015772, -0.08902397052628053, -0.10123742294080036, 0.6197430491388035, 0.6136057623755966, 0.2588677035081366]",0.6171002425015772,,-0.08902397052628053,-0.10123742294080036,,0.6197430491388035,0.6136057623755966,,0.2588677035081366,,,,,,,,,,
block,Exp2,F_reduced_independent,2.0,1420.5,4230.5,563.0,562.0,"[1.0662416398689163, 1.5090734511483688, 1.2064908034994744, -0.11615476586195925, 0.2049565371076351, 0.6768619376796352]",1.0662416398689163,,1.5090734511483688,1.2064908034994744,,-0.11615476586195925,0.2049565371076351,,0.6768619376796352,,,,,,,,,,
block,Exp2,F_reduced_independent,3.0,2125.5,4935.5,563.0,562.0,"[1.5493318632146986, 2.077422121783967, 1.4626815105544329, 0.16527313185860476, -0.7492803738621939, 0.6797260112055618]",1.5493318632146986,,2.077422121783967,1.4626815105544329,,0.16527313185860476,-0.7492803738621939,,0.6797260112055618,,,,,,,,,,
block,Exp2,F_reduced_independent,4.0,2830.5,5640.5,563.0,562.0,"[-0.1559269966597137, 0.9805164268127444, 1.4048128069546142, -0.03428823426800702, -1.2413327053180707, 0.08691317307090707]",-0.1559269966597137,,0.9805164268127444,1.4048128069546142,,-0.03428823426800702,-1.2413327053180707,,0.08691317307090707,,,,,,,,,,
block,Exp2,F_reduced_independent,5.0,3535.5,6345.5,563.0,562.0,"[-1.0211496953754389, 0.258773098430256, 0.2150093379939783, 0.14769438433619084, 0.4202202642883844, 0.042496400932285266]",-1.0211496953754389,,0.258773098430256,0.2150093379939783,,0.14769438433619084,0.4202202642883844,,0.042496400932285266,,,,,,,,,,
block,Exp2,F_reduced_independent,6.0,4240.5,7050.5,563.0,562.0,"[-1.4062001933861383, -0.5211893129692049, -2.458938374117052, 1.8773180259379598, 1.961041704176541, -0.04195952140835764]",-1.4062001933861383,,-0.5211893129692049,-2.458938374117052,,1.8773180259379598,1.961041704176541,,-0.04195952140835764,,,,,,,,,,
block,Exp2,F_reduced_independent,7.0,4945.5,7755.5,563.0,562.0,"[-1.3851975986552827, 0.48618907709072073, -0.9702820508380736, -0.3580512835476253, 0.21051559005820542, -0.19551481295331113]",-1.3851975986552827,,0.48618907709072073,-0.9702820508380736,,-0.3580512835476253,0.21051559005820542,,-0.19551481295331113,,,,,,,,,,
block,Exp2,F_reduced_independent,8.0,5650.5,8460.5,563.0,562.0,"[-0.21860648480788267, -2.1777116372075778, -1.0480586028655825, -0.8058440833866339, -0.8987909007355503, 0.26055638137502496]",-0.21860648480788267,,-2.1777116372075778,-1.0480586028655825,,-0.8058440833866339,-0.8987909007355503,,0.26055638137502496,,,,,,,,,,
block,Exp2,F_reduced_independent,9.0,6355.5,9165.5,563.0,562.0,"[2.037061133385526, -2.6587994585661394, -0.09994968397145115, -1.0879501605931756, -1.1693939633705555, 0.00543125488298808]",2.037061133385526,,-2.6587994585661394,-0.09994968397145115,,-1.0879501605931756,-1.1693939633705555,,0.00543125488298808,,,,,,,,,,
block,Exp2,F_reduced_independent,10.0,7060.5,9870.5,563.0,562.0,"[2.9334390212777772, -1.4880739391763693, 1.0292585977760447, -0.3472520409206291, -0.21463176544327633, 0.9414389489462293]",2.9334390212777772,,-1.4880739391763693,1.0292585977760447,,-0.3472520409206291,-0.21463176544327633,,0.9414389489462293,,,,,,,,,,
block,Exp2,F_reduced_independent,11.0,7765.5,10575.5,563.0,562.0,"[1.1514798393452947, 0.47558825453858183, 1.8177818783664854, -0.39908692684079905, 0.5359315707393346, 1.4381352575893396]",1.1514798393452947,,0.47558825453858183,1.8177818783664854,,-0.39908692684079905,0.5359315707393346,,1.4381352575893396,,,,,,,,,,
block,Exp2,F_reduced_independent,12.0,8470.5,11280.5,563.0,562.0,"[-0.9688456038304615, 1.5528903571886883, 0.7999630588656257, -0.17801449218920212, 1.8551513411807905, -1.128345772301145]",-0.9688456038304615,,1.5528903571886883,0.7999630588656257,,-0.17801449218920212,1.8551513411807905,,-1.128345772301145,,,,,,,,,,
block,Exp2,F_reduced_independent,13.0,9175.5,11985.5,563.0,562.0,"[-0.4173354797103458, 0.3296572628538957, 0.5054795738563858, 0.1648303723270568, 1.5233505363254287, -0.9046909023747048]",-0.4173354797103458,,0.3296572628538957,0.5054795738563858,,0.1648303723270568,1.5233505363254287,,-0.9046909023747048,,,,,,,,,,
block,Exp2,F_reduced_independent,14.0,9880.5,12690.5,563.0,562.0,"[0.868079838763323, -0.9408285338320033, 0.45681566657633976, -1.2256192174055156, 4.191751199166626, -2.308493712264812]",0.868079838763323,,-0.9408285338320033,0.45681566657633976,,-1.2256192174055156,4.191751199166626,,-2.308493712264812,,,,,,,,,,
block,Exp2,F_reduced_independent,15.0,10585.5,13395.5,563.0,562.0,"[1.4219624510060158, -0.9288939825961638, -0.7569825887812491, 1.8041684979181445, 2.647476883584016, 0.24281629779565986]",1.4219624510060158,,-0.9288939825961638,-0.7569825887812491,,1.8041684979181445,2.647476883584016,,0.24281629779565986,,,,,,,,,,
block,Exp2,F_reduced_independent,16.0,11280.5,14090.5,563.0,562.0,"[-0.6911139252402048, -0.5643761296028474, 0.3302185073332375, -0.6320905307054595, -0.7829500400101355, 1.931374399370239]",-0.6911139252402048,,-0.5643761296028474,0.3302185073332375,,-0.6320905307054595,-0.7829500400101355,,1.931374399370239,,,,,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,1.0,adjacent,0.3238208839625533,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,2.0,distant,-0.039216107667855646,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,3.0,distant,-0.004728805376488273,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,4.0,distant,0.10481936144221495,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,5.0,distant,-0.09940924774472501,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,6.0,distant,-0.08469234601821025,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,7.0,distant,-0.6094300299866646,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,8.0,distant,0.27019058221488784,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,9.0,distant,0.38054244726691894,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,10.0,distant,0.5205819229933938,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,11.0,distant,0.35945818464393214,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,12.0,distant,-0.5178304949741837,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,13.0,distant,-0.2953606233738719,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,14.0,distant,-0.270029304878801,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,15.0,distant,0.23224879602806367,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,0.0,16.0,distant,0.4764042123077284,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,2.0,adjacent,0.24535544844390836,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,3.0,distant,0.1267123688445431,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,4.0,distant,-0.46186464892400036,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,5.0,distant,-0.24390338229884428,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,6.0,distant,0.40683618050369136,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,7.0,distant,-0.46828802951955184,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,8.0,distant,-0.2713919838972927,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,9.0,distant,0.027606173065767826,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,10.0,distant,0.435708612385124,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,11.0,distant,0.31195614333685134,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,12.0,distant,-0.024801649793872848,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,13.0,distant,0.21796771325470143,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,14.0,distant,0.31512759172417304,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,15.0,distant,0.93454908668187,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,1.0,16.0,distant,-0.2970523216039427,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,3.0,adjacent,0.9364938631035588,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,4.0,distant,0.5717123256005734,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,5.0,distant,-0.126256246694869,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,6.0,distant,-0.5550042330697079,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,7.0,distant,-0.46485590883956546,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,8.0,distant,-0.7436646982792855,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,9.0,distant,-0.24039747985825974,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,10.0,distant,0.3304892009625525,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,11.0,distant,0.8363068142662028,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,12.0,distant,0.2789024286167832,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,13.0,distant,0.076823153908041,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,14.0,distant,-0.04240558905125655,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,15.0,distant,-0.03500379868128448,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,2.0,16.0,distant,0.005449569122125635,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,4.0,adjacent,0.7232491091085799,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,5.0,distant,-0.27053638609116204,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,6.0,distant,-0.6458185116529885,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,7.0,distant,-0.5075400178798237,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,8.0,distant,-0.662591163007394,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,9.0,distant,-0.155214006239692,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,10.0,distant,0.3271081208295595,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,11.0,distant,0.6952273075919142,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,12.0,distant,0.07617089474780175,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,13.0,distant,-0.15706875830309436,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,14.0,distant,-0.30100438922358036,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,15.0,distant,-0.20149674923196523,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,3.0,16.0,distant,0.0046496176841331555,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,5.0,adjacent,0.0776452982457811,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,6.0,distant,-0.743434518168088,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,7.0,distant,-0.24248546992612371,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,8.0,distant,-0.4164112367974731,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,9.0,distant,-0.19989601322577305,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,10.0,distant,-0.014459012057128682,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,11.0,distant,0.40135598190872984,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,12.0,distant,0.06415863722260864,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,13.0,distant,-0.214547768949586,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,14.0,distant,-0.5311172093494316,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,15.0,distant,-0.7006631510554984,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,4.0,16.0,distant,0.23377491856565297,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,6.0,adjacent,0.40610818231724705,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,7.0,distant,0.641673187003886,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,8.0,distant,-0.33154880255466046,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,9.0,distant,-0.7961095832499206,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,10.0,distant,-0.7786325671400504,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,11.0,distant,-0.13743935887119907,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,12.0,distant,0.6590512370217991,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,13.0,distant,0.5559842724449074,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,14.0,distant,0.0755325365979549,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,15.0,distant,-0.10776124618856343,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,5.0,16.0,distant,0.10492750244724393,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,7.0,adjacent,0.5319512168576914,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,8.0,distant,0.0680303938161271,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,9.0,distant,-0.3790088842335568,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,10.0,distant,-0.491265113811197,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,11.0,distant,-0.5672102961788867,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,12.0,distant,0.1655778396279945,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,13.0,distant,0.32905143810647597,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,14.0,distant,0.20526019755192654,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,15.0,distant,0.6066871003231789,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,6.0,16.0,distant,-0.24972056197089054,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,8.0,adjacent,0.062468345217446056,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,9.0,distant,-0.5740137017302928,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,10.0,distant,-0.9007018304220684,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,11.0,distant,-0.6385869923292193,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,12.0,distant,0.37127393913458157,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,13.0,distant,0.1961133191804502,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,14.0,distant,-0.0354724052852977,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,15.0,distant,-0.2700202959043881,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,7.0,16.0,distant,0.010739475388337121,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,9.0,adjacent,0.7300247700716721,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,10.0,distant,0.22863200931144462,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,11.0,distant,-0.40283594816843954,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,12.0,distant,-0.7239439733131151,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,13.0,distant,-0.5522483704420673,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,14.0,distant,-0.14344120285598405,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,15.0,distant,-0.12512699965435117,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,8.0,16.0,distant,0.42503356705699397,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,10.0,adjacent,0.7838043557904445,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,11.0,distant,0.07091766551969188,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,12.0,distant,-0.7440849333225446,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,13.0,distant,-0.523843657190837,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,14.0,distant,0.03381978452595855,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,15.0,distant,0.027905975372462814,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,9.0,16.0,distant,0.189691135004936,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,11.0,adjacent,0.6062017179040918,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,12.0,distant,-0.5389078897971878,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,13.0,distant,-0.35114226061490755,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,14.0,distant,0.09602975487328347,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,15.0,distant,0.28526939366289555,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,10.0,16.0,distant,0.1589220956380203,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,11.0,12.0,adjacent,0.0647554313357149,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,11.0,13.0,distant,0.008542816704846247,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,11.0,14.0,distant,0.057384163519754464,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,11.0,15.0,distant,0.08608295803425331,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,11.0,16.0,distant,0.3326388944100639,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,12.0,13.0,adjacent,0.903163092108895,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,12.0,14.0,distant,0.5720360043312339,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,12.0,15.0,distant,0.08116875785051816,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,12.0,16.0,distant,-0.49283245367934475,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,13.0,14.0,adjacent,0.794065288370518,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,13.0,15.0,distant,0.39585793441914596,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,13.0,16.0,distant,-0.6066405673517064,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,14.0,15.0,adjacent,0.5304180210144075,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,14.0,16.0,distant,-0.5653650826491534,,,,,,
cosine,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,15.0,16.0,adjacent,-0.39136090524896877,,,,,,
summary,Exp2,F_reduced_independent,,,,,,,,,,,,,,,,,,,,0.5311846189360494,0.0625,-0.029902724237578664,1.0,PASS,1.0
